Key,Name,Title,Standard Artist,Description,Rarities,Weapon Type,Move Type,Voice ActorEN,Voice ActorJP,Release Date,Entry,Version,Internal ID,Origin,Addition Date,Pre-Inheritance,Legendary Effect,Ally Boost,Standard Effect 1,Standard Effect 2,Duo Skill【Switch】,Duo Skill,Resplendent Artist,Voice ActorEN(ResplendentAttire),Harmonized Skill【Switch】,Resonance Effect,Entries,Mythic Effect,Boost,Ascended Traits,Mythic Effect 2Boost,Mythic Effect 3Boost,Ally Internal ID,Enemy Internal ID,Emblem Effect 1,Emblem Effect 2,Aided Hero,Emblem Effect 1【Switch】
Shamir_Archer_Apart,Shamir,Archer Apart,Maeshima Shigeki (前嶋重機),A member of the Knights of Seiros and a sniper. Unusual among her peers in that she does not believe in the Church of Seiros's teachings. Appears in Fire Emblem: Three Houses.,4SR,Green bow,Infantry,Allegra Clark,Yurina Watanabe (渡辺優里奈),2020-10-19,Three Houses,4.10,PID_シャミア(576),120000500900,,,,,,,,,,,,,,,,,,,,,,,,
Shamir_Heartbeats_United,Shamir,Heartbeats United,kainown,"Shamir and Catherine, both members of the Knights of Seiros. The two have dedicated themselves to enjoying their time at the beach. They appear in Fire Emblem: Three Houses.",5Focus —SpecialDuo,Blue bow,Cavalry,Allegra Clark+Laura Post,Yurina Watanabe (渡辺優里奈)withChie Matsuura (松浦チエ),2023-06-19,Three Houses,7.6,PID_比翼シャミア(962),120000500900,,,,,"DuelIf unit is 5★ and level 40 and unit's stats total less than 200, treats unit's stats as 200 in modes likeArena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",,Inflicts【Gravity】on foes in cardinal directions of unit and【Feud】on foes within 5 rows or 5 columns centered on unit.(Duo Skills can be used once per map by tapping the Duo button. Duo Skills cannot be used by units deployed usingPair Up.) Inflicts【Gravity】on foes in cardinal directions of unit and【Feud】on foes within 5 rows or 5 columns centered on unit.【Gravity】Restricts target's movement to 1 space through its next action.【Feud】Disables all ally skills (excluding unit's) during combat through unit's next action.(Duo Skills can be used once per map by tapping the Duo button. Duo Skills cannot be used by units deployed usingPair Up.),,,,,,,,,,,,,,,,,
Shamir_Lone-Moon_Ninja,Shamir,Lone-Moon Ninja,PenekoR (п猫Ｒ),"A knight of Seiros who lived as a mercenary in her past. She carries out her duties, speaking no more than is necessary—a perfect quality for a ninja. Appears in Fire Emblem: Three Houses.",4— 5—Tempest Trials,Axe,Infantry,Allegra Clark,Yurina Watanabe (渡辺優里奈),2021-11-05,Three Houses,5.11,PID_忍者シャミア(729),120000500900,2021-11-04,,,,,,,,,,,,,,,,,,,,,,,
Shanna_Bridal_Novice,Shanna,Bridal Novice,HAKO (羽公),A pegasus-knight trainee from Ilia. Cheerfully participating in the bridal festival. Appears in Fire Emblem: The Binding Blade.,4SR—Special,Red bow,Flying,Marisha Ray,Nao Shiraki (白城なお),2021-05-20,The Binding Blade,5.5,PID_花嫁シャニー(662),50000700600,,,,,,,,,,,,,,,,,,,,,,,,
Shanna_Sprightly_Flier,Shanna,Sprightly Flier,HAKO (羽公),A trainee of the Pegasus Knights of Ilia. Cheerful and optimistic. Appears in Fire Emblem: The Binding Blade.,3— 4,Lance,Flying,Marisha Ray,Nao Shiraki (白城なお),2017-02-02,The Binding Blade,1.0,PID_シャニー(43),50000700600,,,,,,,,,Miwabe Sakura (みわべさくら),,,,,,,,,,,,,,,
Shannan_Wielder_of_Astra,Shannan,Wielder of Astra,Okuma Yugo (大熊ゆうご),Prince of Isaach and descendant of the crusader Od. Skilled wielder of the divine blade Balmung. Appears in Fire Emblem: Genealogy of the Holy War.,4SR,Sword,Infantry,Ted Sroka,Toshiki Masuda (増田俊樹),2020-01-09,Genealogy of the Holy War,4.1,PID_シャナン(472),30005100400,2020-01-08,,,,,,,,,,,,,,,,,,,,,,,
Sharena_Hopeful_Princess,Sharena,Hopeful Princess,Niji Hayashi (ニジハヤシ),"Princess of Askr. Dons the same garb as her mother, Henriette, and swears to bring peace back to the land.",5,Green Tome,Cavalry,Julie Maddalena,Maaya Uchida (内田真礼),2025-08-15,Heroes,9.5,PID_総選挙シャロン(1277),00000100200,,,,,,,,,,,,,,,,,,,,,,,,
Sharena_Pillars_of_Peace,Sharena,Pillars of Peace,hanekoto (はねこと),"Sharena of Askr and Veronica of Embla together at the bridal festival, dancing as one.",5Focus —SpecialDuo,Lance,Cavalry,Julie Kliewer+Wendee Lee,Maaya Uchida (内田真礼)withRina Hidaka (日高里菜),2024-05-20,Heroes,8.5,PID_比翼シャロン(1096),00000100200,,,,,"DuelIf unit is 5★ and level 40 and unit's stats total less than 205, treats unit's stats as 205 in modes likeArena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",,,"Grants unit another action, and if Canto has already been triggered, re-enables Canto. (May be used only if unit has already acted and an ally within 3 spaces of unit has entered combat during the current turn.)(Duo Skills can be used once per map by tapping the Duo button. Duo Skills cannot be used by units deployed usingPair Up.)",,,,,,,,,,,,,,,,
Sharena_Princess_of_Askr,Sharena,Princess of Askr,Kozaki Yusuke (コザキユースケ),A princess of Askr and Alfonse's sister. Cheerful and loves making friends—especially with Heroes.,4—Story,Lance,Infantry,Julie Kliewer,Maaya Uchida (内田真礼),2017-02-02,Heroes,1.0,PID_シャロン(33),00000100200,,,,,,,,,,,,,,,,,,,,,,,,
Sharena_Spring_Princess,Sharena,Spring Princess,Kozaki Yusuke (コザキユースケ),Princess of Askr and Alfonse's younger sister. She cajoled her brother into participating in the Spring Festival with her.,4SR—Special,Green Tome,Infantry,Julie Kliewer,Maaya Uchida (内田真礼),2018-03-22,Heroes,2.3,PID_春祭シャロン(230),00000100200,,,,,,,,,,,,,,,,,,,,,,,,
Sheena_Princess_of_Gra,Sheena,Princess of Gra,Mayo (まよ),"Princess of Gra, a failing realm. Feels the heavy weight of her responsibility. Appears in Fire Emblem: Mystery of the Emblem.",3— 4,Axe,Armored,Lauren Landa,Yu Kobayashi (小林ゆう),2017-02-02,Shadow Dragon/ (New)Mystery,1.0,PID_シーマ(53),10000800100,,,,,,,,,DAI-XT.,,,,,,,,,,,,,,,
Shez_Dual_Sword_Master,Shez,Dual Sword Master,Hiiragi Akio (柊暁生),Mercenary that throws himself into the battles of Fódlan. Defeated countless foes and led many allies to victory. Appears in Fire Emblem Warriors: Three Hopes.,5Focus —Legendary,Red Dagger,Infantry,Damien Haas,Tasuku Hatanaka (畠中祐),2024-08-30,Three Houses,8.8,PID_伝承シェズ男(1136),120001100100,,,Wind,"HP+3, Def+4","DuelIf unit is 5★ and level 40 and unit's stats total less than 205, treats unit's stats as 205 in modes likeArena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)","Pair UpAn ability that can only be used under certain circumstances. Pair Up can be accessed from the Interact with Allies menu, and allows this unit to join battle in a group with another ally.",,,,,,,,,,,,,,,,,,
Shez_Keen_Mercenary,Shez,Keen Mercenary,Saori Toyota (とよた瑣織),"A mercenary who wandered Fódlan. Though ordinarily rational, a burning desire sleeps within her. Appears in Fire Emblem Warriors: Three Hopes.",3— 4,Axe,Infantry,Dawn M. Bennett,Miyu Tomita (富田美憂),2022-09-16,Three Houses,6.9,PID_シェズ女(853),120001100200,,,,,,,,,,,,,,,,,,,,,,,,
Shez_Mercenary_Shade,Shez,Mercenary Shade,Nishiki Areku (西木あれく),A mercenary from Fódlan having been tasked with taking a vacation at the Askran coast. Appears in Fire Emblem Warriors: Three Hopes.,4— 5—Tempest Trials,Lance,Flying,Damien Haas,Tasuku Hatanaka (畠中祐),2023-06-19,Three Houses,7.6,PID_水着シェズ男(966),120001100100,,,,,,,,,,,,,,,,,,,,,,,,
Shez_Mercenary_Shine,Shez,Mercenary Shine,yamanokami (やまのかみ),A mercenary from Fódlan given unexpected orders to take some time off seaside in Askr. Appears in Fire Emblem Warriors: Three Hopes.,5Focus —Special,Sword,Cavalry,Dawn M. Bennett,Miyu Tomita (富田美憂),2023-06-19,Three Houses,7.6,PID_水着シェズ女(963),120001100200,,,,,,,,,,,,,,,,,,,,,,,,
Shez_Rising_Mercenary,Shez,Rising Mercenary,Akira Egawa (江川あきら),"A mercenary who wandered Fódlan. Though ordinarily rational, a burning desire sleeps within him. Appears in Fire Emblem Warriors: Three Hopes.",4SR,Sword,Infantry,Damien Haas,Tasuku Hatanaka (畠中祐),2022-09-16,Three Houses,6.9,PID_シェズ男(852),120001100100,,,,,,,,,,,,,,,,,,,,,,,,
Shez_Sharpest_Blades,Shez,Sharpest Blades,Noy,Mercenary that throws herself into the battles of Fódlan. Defeated countless foes and led many allies to victory. Appears in Fire Emblem Warriors: Three Hopes.,5Focus —Legendary,Blue Dagger,Infantry,Dawn M. Bennett,Miyu Tomita (富田美憂),2022-12-23,Three Houses,7.0,PID_伝承シェズ女(893),120001100200,,,Fire,"HP+3, Spd+3","DuelIf unit is 5★ and level 40 and unit's stats total less than 190, treats unit's stats as 190 in modes likeArena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)","Pair UpAn ability that can only be used under certain circumstances. Pair Up can be accessed from the Interact with Allies menu, and allows this unit to join battle in a group with another ally.",,,,,,,,,,,,,,,,,,
Shez_Snowfield_Envoy,Shez,Snowfield Envoy,TAKUBON (たくぼん),A mercenary who wandered Fódlan alone. Her new mission is assuming the role of winter envoy. Appears in Fire Emblem Warriors: Three Hopes.,5Focus —Special,Green Dagger,Cavalry,Dawn M. Bennett,,2024-12-13,Three Houses,9.0,PID_冬祭シェズ女(1182),120001100200,,,,,,,,,,,,,,,,,,,,,,,,
Shigure_Dark_Sky_Singer,Shigure,Dark Sky Singer,Yura (由良),A descendant of the songstress Azura. Sings in Cyrkensia while hiding his identity. Appears in Fire Emblem Fates.,4SR—Special,Blue Tome,Infantry,Matt Mercer,Yoshimasa Hosoya (細谷佳正),2017-09-29,Fates,1.7,PID_舞踏祭シグレ(174),110006900300,,,,,,,,,,,,,,,,,,,,,,,,
Shigure_Uplifting_Artist,Shigure,Uplifting Artist,Yura (由良),"Azura's son. A sensitive, gentle artist with a voice to rival his mother's. Appears in Fire Emblem Fates.",3— 4,Lance,Flying,Matt Mercer,Yoshimasa Hosoya (細谷佳正),2018-04-24,Fates,2.4,PID_シグレ(241),110006900300,,,,,,,,,Kano Akira (叶之明),,,,,,,,,,,,,,,
Shinon_Scathing_Archer,Shinon,Scathing Archer,Wada Sachiko (ワダサチコ),"A sniper with the Greil Mercenaries. Has a sharp tongue and is a master of the bow, a fact that neither he nor his foes will deny. Appears in Fire Emblem: Path of Radiance.",4SR,Colorless bow,Infantry,Brendan McKian,Junji Majima (間島淳司),2020-09-18,Path of Radiance,4.9,PID_シノン(567),80000100800,,,,,,,,,,,,,,,,,,,,,,,,
Shinon_Sharptongue_Ninja,Shinon,Sharptongue Ninja,Wada Sachiko (ワダサチコ),"A skilled sniper, but...also a ninja? A man who values competence more than anything, and is not afraid to say so. Appears in Fire Emblem: Radiant Dawn.",4SR—Special,Red bow,Infantry,Brendan McKian,Junji Majima (間島淳司),2021-11-05,Radiant Dawn,5.11,PID_忍者シノン(727),90000100800,2021-11-04,,,,,,,,,,,,,,,,,,,,,,,
Shiro_Raw_Talent,Shiro,Raw Talent,Arai Teruko (新井テル子),Ryoma's son. Doesn't slack on training. Outgoing and easy to get along with. Appears in Fire Emblem Fates.,4SR,Lance,Infantry,Kaiji Tang,Yasuaki Takumi (内匠靖明),2017-12-04,Fates,2.0,PID_シノノメ(193),110006900700,2017-11-28,,,,,,,,,,,,,,,,,,,,,,,
Siegbert_Future_King,Siegbert,Future King,Arai Teruko (新井テル子),"Xander's son. As a king-to-be, he received the finest education. Serious and kind. Appears in Fire Emblem Fates.",4SR,Sword,Cavalry,Todd Haberkorn,Kengo Kawanishi (河西健吾),2017-12-04,Fates,2.0,PID_ジークベルト(192),110006901500,2017-11-28,,,,,,,,,,,,,,,,,,,,,,,
Sigrun_Loyal_Protector,Sigrun,Loyal Protector,pikomaro,"Commander of Begnion's Holy Guard, and charged with the protection of Empress Sanaki. She is kind but strong. Appears in Fire Emblem: Path of Radiance.",4— 5—Tempest Trials,Lance,Flying,Megan Lee,Miho Arakawa (荒川美穂),2019-08-17,Path of Radiance,3.8,PID_シグルーン(415),80000900200,2019-08-16,,,,,,,,,,,,,,,,,,,,,,,
Sigrun_Steadfast_Bride,Sigrun,Steadfast Bride,pikomaro,"Commander of Begnion's Holy Guard. Serves and supports Empress Sanaki. She heard that Sanaki had participated previously, so she came to see the festival for herself. Appears in Fire Emblem: Path of Radiance.",4SR—Special,Sword,Flying,Megan Lee,Miho Arakawa (荒川美穂),2019-05-21,Path of Radiance,3.5,PID_花嫁シグルーン(378),80000900200,,,,,,,,,,,,,,,,,,,,,,,,
Sigurd_Destined_Duo,Sigurd,Destined Duo,azu-taro (azuタロウ),"The duo of Sigurd, heir to Chalphy, and the devoted Deirdre. This happily married couple radiates joy. They appear in Fire Emblem: Genealogy of the Holy War.",4SR—SpecialDuo,Red Tome,Cavalry,Grant George+Erica Mendez,Toshiyuki Morikawa (森川智之)withInoue Kikuko (井上喜久子),2020-09-08,Genealogy of the Holy War,4.9,PID_比翼シグルド(560),30000100100,2020-09-07,,,,"DuelIf unit is 5★ and level 40 and unit's stats total less than 185, treats unit's stats as 185 in modes likeArena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)",,,"Moves allies adjacent to unit to opposite side of unit. If an ally cannot move to the target space (if another ally or foe is occupying the space) ally will not move.Once used, Duo Skill cannot be activated again right away. At start of odd-numbered turns, if Duo Skill has already been used, unit can use Duo Skill again.(Duo Skills can be used by tapping the Duo button. Duo Skills cannot be used by units deployed usingPair Up.)",,,,,,,,,,,,,,,,
Sigurd_Fated_Holy_Knight,Sigurd,Fated Holy Knight,Suzuki Rika (鈴木理華),Legendary Hero whose life tragically ended with a broken heart. But the threads of his fate went on to weave new hope. Appears in Fire Emblem: Genealogy of the Holy War.,5Focus —Legendary,Sword,Cavalry,Grant George,Toshiyuki Morikawa (森川智之),2021-04-28,Genealogy of the Holy War,5.4,PID_伝承シグルド(654),30000100100,,,Wind,HP+3,"DuelIf unit is 5★ and level 40 and unit's stats total less than 185, treats unit's stats as 185 in modes likeArena. (Higher-scoring opponents will appear. Stat total calculation excludes any values added by merges and skills.)","Pair UpAn ability that can only be used under certain circumstances. Pair Up can be accessed from the Interact with Allies menu, and allows this unit to join battle in a group with another ally.",,,,,,,,,,,,,,,,,,
Sigurd_Holy_Knight,Sigurd,Holy Knight,Sata (沙汰),"Heir to Chalphy, descendant of the crusader Baldr, and Seliph's father. He's courageous and has a strong sense of justice. Appears in Fire Emblem: Genealogy of the Holy War.",4SR,Sword,Cavalry,Grant George,Toshiyuki Morikawa (森川智之),2017-10-16,Genealogy of the Holy War,1.8,PID_シグルド(177),30000100100,,,,,,,,,Niji Hayashi (ニジハヤシ),,,,,,,,,,,,,,,
Sigurd_Of_the_Holy_War,Sigurd,Of the Holy War,Momo Jirushi (ももぢる氏),One of the Emblems who were summoned to Elyos. Resides in the Ring of the Holy Knight. Appears in Fire Emblem: Genealogy of the Holy War / Fire Emblem Engage.,5Focus —Emblem,Lance,Cavalry,Grant George,Toshiyuki Morikawa (森川智之),2024-09-27,,8.9,PID_紋章シグルド(1148),30000100100,,,,,,,,,,,,,Genealogy of the Holy WarEngage,,,,,,,,,Bonus Engaged StatsGrants engaged unit Atk/Spd/Def/Res+X (X = number of the Emblem Hero's merges as if through Dragonflowers; does not impact opponent selection in modes like Arena).,,"Enhanced Engaged SpecialBoosts Special damage by number of spaces from start position to end position of whoever initiated combat (max 4) × 2.Enables【Canto (X)】.If unit's Range = 1, X = 3; otherwise, X = 2.At start of turn, grants ""unit can move 1 extra space"" to unit for 1 turn (does not stack; excludes cavalry with Range = 2). Enhanced Engaged SpecialBoosts Special damage by number of spaces from start position to end position of whoever initiated combat (max 4) × 2.Enables【Canto (X)】.If unit's Range = 1, X = 3; otherwise, X = 2.At start of turn, grants ""unit can move 1 extra space"" to unit for 1 turn (does not stack; excludes cavalry with Range = 2).【Canto (X)】After an attack, Assist skill, or structure destruction, unit can move X spaces(once per turn; only highest value applied; does not stack)."
Sigurd_Proper_Pourer,Sigurd,Proper Pourer,Suzuki Rika (鈴木理華),"Heir to Chalphy, participating in tea parties to grow closer to his companions. Appears in Fire Emblem: Genealogy of the Holy War.",5Focus —Special,Blue Tome,Cavalry,Grant George,Toshiyuki Morikawa (森川智之),2023-08-08,Genealogy of the Holy War,7.8,PID_お茶会シグルド(984),30000100100,2023-08-07,,,,,,,,,,,,,,,,,,,,,,,
Silas_Loyal_Knight,Silas,Loyal Knight,Meka (めか),A newly appointed Nohrian knight and Corrin's childhood friend. Often asked for advice. Appears in Fire Emblem Fates.,3— 4,Lance,Cavalry,—Voice actor is uncredited in-game.,Sho Okumura (奥村翔),2018-09-14,Fates,2.9,PID_サイラス(292),110000600100,,,,,,,,,,,,,,,,,,,,,,,,
Silque_Adherent_of_Mila,Silque,Adherent of Mila,lack,A cleric from Novis who sought out Alm in order to deliver a certain item to him. Has a sweet but serious personality. Appears in Fire Emblem Echoes: Shadows of Valentia.,4SR,Staff,Infantry,Bonnie Gordon,Yuka Inokuchi (いのくちゆか),2019-10-21,Echoes,3.10,PID_シルク(437),20000100550,,,,,,,,,,,,,,,,,,,,,,,,
Silque_Selfless_Cleric,Silque,Selfless Cleric,HAKO (羽公),A cleric from Novis. Appreciative of everyone's hard work day in and day out. Appears in Fire Emblem Echoes: Shadows of Valentia.,4— 5—Tempest Trials,Staff,Cavalry,Bonnie Gordon,Yuka Inokuchi (いのくちゆか),2020-02-06,Echoes,4.2,PID_愛の祭シルク(486),20000100550,,,,,,,,,,,,,,,,,,,,,,,,
Silvia_Traveling_Dancer,Silvia,Traveling Dancer,Chiko (チーコ),"A dancer who travels the world. She looks sweet, but she doesn't necessarily act that way. Descendant of the high priest Bragi. Appears in Fire Emblem: Genealogy of the Holy War.",3— 4,Sword,Infantry,Laura Post,Yukana (ゆかな),2018-09-07,Genealogy of the Holy War,2.9,PID_シルヴィア(285),30002900200,2018-09-06,,,,,,,,,,,,,,,,,,,,,,,
Sirius_Mysterious_Knight,Sirius,Mysterious Knight,Suekane Kumiko (スエカネクミコ),A wandering knight whose face is always hidden under a mask. A mysterious figure told of only in records of the War of Heroes. Appears in Fire Emblem: Mystery of the Emblem.,4SR,Lance,Cavalry,Patrick Seitz,Kazuhiko Inoue (井上和彦),2019-09-19,Shadow Dragon/ (New)Mystery,3.9,PID_シリウス(422),10000700400,,,,,,,,,,,,,,,,,,,,,,,,
Soleil_Adorable_Adorer,Soleil,Adorable Adorer,Enkyo Yuichiro (円居雄一郎),Laslow's daughter. Cheerful and not even slightly shy. Looks up to cool women. Appears in Fire Emblem Fates.,3— 4,Sword,Infantry,Michelle Ruff,Eri Suzuki (鈴木絵理),2017-12-04,Fates,2.0,PID_ソレイユ(194),110006902100,2017-11-28,,,,,,,,姐川,,,,,,,,,,,,,,,
Solon_Church_Shadow,Solon,Church Shadow,Maji (まじ),"Dark Bishop of those who slither in the dark. Lurked in the Sealed Forest, waiting for the Fell Star. Appears in Fire Emblem: Three Houses.",3— 5—Grand Hero Battle,Red Tome,Infantry,Joseph Whimms,Shinya Fukumatsu (ふくまつ進紗),2021-03-06,Three Houses,5.3,PID_ソロン(637),120000900200,2021-03-04,,,,,,,,,,,,,,,,,,,,,,,
